feature_name	Hi_GW21_4.Hi_GW21_4	Hi_GW21_5.Hi_GW21_5	Hi_GW21_8.Hi_GW21_8	Hi_GW21_1.Hi_GW21_1	Hi_GW21_2.Hi_GW21_2	Hi_GW21_3.Hi_GW21_3	Hi_GW21_7.Hi_GW21_7	Hi_GW21_6.Hi_GW21_6	Hi_GW16_11.Hi_GW16_11	Hi_GW16_3.Hi_GW16_3	Hi_GW16_4.Hi_GW16_4	Hi_GW16_1.Hi_GW16_1	Hi_GW16_10.Hi_GW16_10	Hi_GW16_2.Hi_GW16_2	Hi_GW16_8.Hi_GW16_8	Hi_GW16_9.Hi_GW16_9	Hi_GW16_13.Hi_GW16_13	Hi_GW16_14.Hi_GW16_14	Hi_GW16_15.Hi_GW16_15	Hi_GW16_16.Hi_GW16_16
MTSS1L	15.7848986419	0.0	0.0	0.427437680655	0.0	0.0	0.0	0.0	0.0	0.142788237333	1.35550992759	0.0	0.0	0.0	0.0	0.0	2.38641898501	0.0	0.0	0.363794316514
RP11.62L18.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.158D2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM90A10P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC104058.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIMBP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P29	0.408230137291	0.532311673453	0.57341225015	0.142479226885	0.29780721569	0.0	0.0	0.0	0.363730669079	0.0	0.338877481896	0.0	0.0	0.0	0.394808037423	0.0	0.0	0.294091178853	0.0	0.0
STAM.AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45517726606
HNRNPUL2	0.0	0.0	23.3187648394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8027556519	143.185139101	0.0	0.0	0.0
RP11.505O17.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP5.1097F14.1	0.0	0.177437224484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142788237333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM83H	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.63702782015	0.0	0.0	0.0
RP11.335I12.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.149I2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.1012A1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60127410406	0.0	1.14230589867	0.0	3.76905350775	0.0	0.0	0.0	0.0	0.0	6.47000593476	0.0	0.0
RP1.172B20.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6.224P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STRC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.529A4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPIAP21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181865334539	0.142788237333	0.0	0.0	0.0	0.0	0.197404018712	0.0	0.0	0.0	0.0	0.0
SNHG9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.72765230086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.571L19.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.459K23.2	0.0	0.0	0.0	0.0	0.29780721569	0.0	436.510285826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4H6P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRPF39	0.408230137291	1.06462334691	0.0	41.4614550235	0.29780721569	2.80490549923	44.7702857257	96.2471418501	0.0	4.14085888267	21.3492813595	0.0	2022.03747066	101.289957399	1.38182813098	1212.1988006	0.0	309.089828974	0.0	3.27414884863
RP11.3B12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.1081M5.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6.1041P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPN6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUAK1	0.0	0.0	286.514987658	218.848092495	0.0	0.0	0.0	23.4114669365	0.0	0.142788237333	430.374402008	0.0	0.0	99.8003992016	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHKA1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.939C17.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.1E11.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD.3064H18.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.121565336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD.2020P22.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTND5P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.272G22.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BAALC.AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80382231217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RALGPS1	0.0	0.0	0.0	0.0	1.48903607845	0.0	277.752496312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	431.46455249	0.0	26.7999324526	0.363794316514
MIR6757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC024568.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6.290P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57634263339	0.0
NCOA3	5.71522192207	0.177437224484	0.382274833433	45.8783110569	0.59561443138	0.0	3.23995488805	247.121039885	0.0	7.85335305334	0.338877481896	0.0	0.0	0.0	0.0	70.8116131045	0.0	275.269343406	48.9891238382	0.0
CCDC6	0.27215342486	0.0	4.01388575105	0.0	0.0	0.0	0.0	0.0	0.0	6.71104715467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88171316695	19.2810987753
TMEM212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGB1P16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTHFD1	0.27215342486	0.709748897937	69.7651571016	926.114974752	0.0	0.0	0.0	0.0	135.671539566	2.85576474667	0.338877481896	0.0	0.0	7.07540143593	0.0	0.40006561076	0.0	0.0	0.0	0.0
AUXG01000516.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHF21B	3.53799452318	0.0	0.57341225015	492.408208114	0.0	1.40245274961	0.0	2.60127410406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11727650394	0.288171316695	0.0
S100A3	0.0	6.03286563247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.550I24.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P28	0.27215342486	0.0	0.191137416717	0.427437680655	0.29780721569	0.0	0.294541353459	0.0	0.363730669079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.288171316695	0.0
RP11.70D24.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.34F20.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAFAH1B3	162.747748066	0.0	25.0390015899	0.0	0.0	1.40245274961	143.736180488	119.658608787	0.0	450.782465262	3.72765230086	33.1676708682	74.3108548212	0.0	559.837797066	168.027556519	23.6255479516	0.0	0.0	0.0
ALDH6A1	96.7505425379	300.223783828	321.110860084	0.0	3.27587937259	0.350613187403	48.8938646742	0.0	29.6440495299	566.440937502	0.677754963793	0.0	0.391109762217	2157.25265886	0.0	0.80013122152	0.954567594005	73.816885892	0.0	689.390229794
G6PC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRWD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.2782441411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727588633028
CTSB	89.6745534915	1083.25425548	888.597850316	0.427437680655	0.0	0.0	0.0	182.089187284	2027.25288411	949.541778268	98.6133472318	299.262848515	0.391109762217	0.37238954926	0.197404018712	588.496513428	0.0	12.057738333	586.140458158	0.0
RP11.77K12.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PFKFB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.93B14.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT18P47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P33	0.0	0.0	0.0	0.0	0.0	0.0	0.294541353459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMYA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.2510959033	0.0	72.9073431239	0.0
RILPL1	0.0	0.0	0.0	0.0	0.0	0.0	17.3779398541	0.0	0.0	0.0	54.2203971034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363794316514
RP11.509M23.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF417	0.0	0.0	0.0	0.0	0.0	0.350613187403	0.0	5.20254820811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRT2	0.27215342486	255.687040482	143.161925121	0.0	31.8653720788	0.0	0.0	0.0	0.0	4.99758830667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTAG1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC004540.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHYKPL	0.0	10.1139217956	0.0	0.0	0.0	0.0	0.0	189.893009596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC083843.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.347H15.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP5.965K10.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00971	0.0	0.177437224484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.95I19.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKR1B1P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGAM1	4.4905315102	865.893655484	235.290159978	0.0	0.0	0.0	0.294541353459	2.60127410406	286.074171231	994.091708316	0.0	0.753810701549	0.0	0.0	0.0	0.40006561076	17.4208585906	84.4041683307	0.0	54.5691474771
RN7SL145P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL10	0.0	0.0	0.0	0.0	0.0	0.350613187403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM114A2	0.0	232.087889626	158.835193292	0.0	0.29780721569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC093698.1	0.0	0.0	0.191137416717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363794316514
LINC01125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.82744697499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NGFRAP1	1066.2971186	290.109862032	670.892332675	1622.12599808	55.6899493341	160.580839831	569.053894882	1037.90836752	1974.14820643	705.516680665	332.43880974	15.8300247325	247.963589246	43.1971877141	1218.96981554	2.0003280538	42.0009741362	261.152966821	24.4945619191	707.216151304
CRYBB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL160165.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.1829569026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.182J1.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THA1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP4.607J2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC098617.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC027601.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC021188.4	0.0	0.0	0.0	0.0	0.0	0.0	0.294541353459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGKV1OR2.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP4.781K5.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACNA1H	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197404018712	0.0	0.0	0.0	0.0	0.0
MIR378B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR10V3P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAV3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP2B7P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.346L1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD.2281E23.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CREBBP	0.0	19.3406574688	12.6150695033	98.0257080968	0.0	6.31103737326	0.0	0.0	90.023340597	0.0	121.995893483	35.8060083236	9.77774405542	2.97911639408	0.0	0.40006561076	0.0	0.0	0.864513950085	0.0
CTD.2014E2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC022819.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BVES	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP13.401N8.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4438183277	0.0	0.0	5.0931204312
KCNG4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL400P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNORD114.30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COQ5	0.680383562151	679.052258102	1.1468245003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	508.833800644	0.0	0.394808037423	0.0	238.8805404	0.0	0.0	0.363794316514
BRINP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTB.31O20.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBA1A	11953.9309569	5463.29214187	7859.37943797	19436.3037355	15326.9461627	16515.9848058	18313.1086513	8004.12041818	5659.2854802	14438.7465592	6181.12526979	8028.8377822	4673.76165849	7602.70503769	11558.7949116	2603.22692922	7516.0265933	3613.79240574	4208.1657377	12431.5793839
RP11.324O2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRMT8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197404018712	0.0	0.0	0.0	0.0	0.0
RP11.1151B14.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP3.404F18.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCEAL6	0.0	0.709748897937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06652978276	0.0	0.0	0.0	0.197404018712	0.0	0.0	0.0	0.0	10.5500351789
CCDC169.SOHLH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.401I19.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTB.49A3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARS2	0.13607671243	191.987076892	30.5819866747	28.495845377	0.59561443138	532.581431666	0.0	358.97582636	0.0	85.9585188747	0.338877481896	18.0914568372	0.0	0.0	0.0	0.0	12.4093787221	0.0	0.0	0.727588633028
NDUFA5P7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092316.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11.642E20.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPS8L3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRBA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2089187284	0.0	0.285576474667	0.677754963793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCLK2	2.99368767346	0.177437224484	6.11639733493	0.712396134425	345.754177416	0.0	0.0	54.6267561852	0.0	0.0	0.0	0.0	357.474322666	0.0	0.197404018712	115.218895899	0.0	0.0	0.0	0.0
RP11.206C20.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAPB	0.13607671243	0.0	1.33796191702	0.142479226885	0.29780721569	2.10367912442	50.3665714414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.20052488608	59.4218327268	0.0	0.0	0.0
CTAGE14P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMIGD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD.2325A15.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPA1P22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197404018712	0.0	0.0	0.0	0.0	0.0
